trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.0035, 'e': 1.0}",20,0,-170.6053101838959,"{0: 8, 1: 5, 2: 3, 3: 2, 4: 2}",0
2,False,"{'a': 0.0035, 'e': 0.9965061178604149}",20,0,-49.04932423134139,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
3,False,"{'a': 0.0035, 'e': 0.9930244429332351}",30,0,-149.7749947028974,"{0: 19, 1: 0, 2: 7, 3: 3, 4: 1}",0
4,False,"{'a': 0.0035, 'e': 0.9895549325678993}",20,0,-118.1310149262318,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
5,False,"{'a': 0.0035, 'e': 0.9860975442628619}",30,0,-95.37410631154643,"{0: 18, 1: 3, 2: 8, 3: 1, 4: 0}",0
6,False,"{'a': 0.0035, 'e': 0.9826522356650732}",30,0,-155.5153473709572,"{0: 16, 1: 3, 2: 8, 3: 2, 4: 1}",1
7,False,"{'a': 0.0035, 'e': 0.9792189645694596}",30,0,-128.08236592870878,"{0: 18, 1: 5, 2: 4, 3: 2, 4: 1}",0
8,False,"{'a': 0.0035, 'e': 0.9757976889184073}",20,11,-13.863976948283614,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
9,False,"{'a': 0.0035, 'e': 0.9723883668012469}",35,0,-233.81353582061445,"{0: 18, 1: 3, 2: 10, 3: 1, 4: 3}",0
10,False,"{'a': 0.0035, 'e': 0.9689909564537397}",20,0,-58.9163460869674,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
11,False,"{'a': 0.0035, 'e': 0.9656054162575665}",25,0,-110.5583483614331,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
12,False,"{'a': 0.0035, 'e': 0.9622317047398176}",25,0,-120.57978169144486,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
13,False,"{'a': 0.0035, 'e': 0.9588697805724845}",25,0,-130.60102618745046,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
14,False,"{'a': 0.0035, 'e': 0.9555196025719545}",25,0,-207.50741670146692,"{0: 12, 1: 4, 2: 4, 3: 2, 4: 3}",0
15,False,"{'a': 0.0035, 'e': 0.9521811296985049}",30,0,-100.84021729940116,"{0: 16, 1: 4, 2: 10, 3: 0, 4: 0}",0
16,False,"{'a': 0.0035, 'e': 0.9488543210558013}",20,0,-82.06439319821138,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
17,False,"{'a': 0.0035, 'e': 0.9455391358903963}",35,12,-146.33567276836956,"{0: 14, 1: 0, 2: 5, 3: 2, 4: 2}",1
18,False,"{'a': 0.0035, 'e': 0.94223553359123}",20,0,-166.3600712122007,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0
19,False,"{'a': 0.0035, 'e': 0.9389434736891332}",35,7,-228.68229573164092,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 4}",1
20,False,"{'a': 0.0035, 'e': 0.9356629158563308}",20,0,-110.39346255801887,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
21,False,"{'a': 0.0035, 'e': 0.9323938199059483}",20,0,-24.81750620769673,"{0: 15, 1: 4, 2: 0, 3: 1, 4: 0}",0
22,False,"{'a': 0.0035, 'e': 0.9291361457915193}",20,0,-146.54449975264095,"{0: 8, 1: 3, 2: 6, 3: 2, 4: 1}",0
23,False,"{'a': 0.0035, 'e': 0.9258898536064953}",25,0,-71.33792965155664,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
24,False,"{'a': 0.0035, 'e': 0.9226549035837566}",25,0,-82.68321000544913,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
25,False,"{'a': 0.0035, 'e': 0.9194312560951247}",25,0,-149.70091695904006,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
26,False,"{'a': 0.0035, 'e': 0.9162188716508776}",25,0,-140.51906125752984,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
27,False,"{'a': 0.0035, 'e': 0.9130177108992658}",25,0,-125.97470231975865,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
28,False,"{'a': 0.0035, 'e': 0.90982773462603}",20,0,-48.92478699665114,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
29,False,"{'a': 0.0035, 'e': 0.9066489037539209}",20,0,-100.18678570764644,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
30,False,"{'a': 0.0035, 'e': 0.9034811793422207}",20,0,-64.15772173669272,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
31,False,"{'a': 0.0035, 'e': 0.9003245225862656}",25,8,-75.28099235761646,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 1}",1
32,False,"{'a': 0.0035, 'e': 0.897178894816971}",20,0,-73.71492495505238,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
33,False,"{'a': 0.0035, 'e': 0.8940442575003572}",25,0,-93.44165184897177,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
34,False,"{'a': 0.0035, 'e': 0.8909205722370781}",20,0,-78.34003683267535,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
35,False,"{'a': 0.0035, 'e': 0.8878078007619501}",25,0,-205.47130784714147,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 4}",0
36,False,"{'a': 0.0035, 'e': 0.8847059049434836}",25,0,-110.02736231254615,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
37,False,"{'a': 0.0035, 'e': 0.8816148467834161}",25,10,-64.56177888119403,"{0: 9, 1: 3, 2: 1, 3: 1, 4: 1}",1
38,False,"{'a': 0.0035, 'e': 0.8785345884162464}",25,0,-124.2319203204137,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
39,False,"{'a': 0.0035, 'e': 0.8754650921087711}",20,0,-217.62125171862402,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 5}",0
40,False,"{'a': 0.0035, 'e': 0.8724063202596221}",20,0,-102.4366793294302,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
41,False,"{'a': 0.0035, 'e': 0.8693582353988059}",30,0,-78.86449597500209,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
42,False,"{'a': 0.0035, 'e': 0.8663208001872447}",25,0,-155.64624990595348,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
43,False,"{'a': 0.0035, 'e': 0.8632939774163194}",25,0,-89.32197417414747,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
44,False,"{'a': 0.0035, 'e': 0.8602777300074131}",20,0,-83.85085332761233,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
45,False,"{'a': 0.0035, 'e': 0.8572720210114575}",30,0,-94.39814425708735,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
46,False,"{'a': 0.0035, 'e': 0.8542768136084795}",30,0,-28.608104887953935,"{0: 21, 1: 6, 2: 3, 3: 0, 4: 0}",0
47,False,"{'a': 0.0035, 'e': 0.8512920711071511}",20,0,-87.7669929565596,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
48,False,"{'a': 0.0035, 'e': 0.8483177569443394}",20,0,-137.4079834198039,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",1
49,False,"{'a': 0.0035, 'e': 0.8453538346846587}",25,0,-149.3704248738326,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
50,False,"{'a': 0.0035, 'e': 0.8424002680200242}",30,0,-164.34470870940368,"{0: 20, 1: 4, 2: 1, 3: 2, 4: 3}",0
51,False,"{'a': 0.0035, 'e': 0.8394570207692074}",20,0,-152.9574054684322,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
52,False,"{'a': 0.0035, 'e': 0.8365240568773925}",25,0,-49.26845808857524,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
53,False,"{'a': 0.0035, 'e': 0.8336013404157353}",30,16,-60.42783915306942,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
54,False,"{'a': 0.0035, 'e': 0.8306888355809225}",20,0,-109.89599857924212,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
55,False,"{'a': 0.0035, 'e': 0.8277865066947336}",35,0,-172.80461409143425,"{0: 20, 1: 5, 2: 7, 3: 1, 4: 2}",0
56,False,"{'a': 0.0035, 'e': 0.8248943182036034}",20,9,-11.008345181414896,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
57,False,"{'a': 0.0035, 'e': 0.8220122346781865}",20,0,-164.97756658558203,"{0: 8, 1: 4, 2: 5, 3: 1, 4: 2}",0
58,False,"{'a': 0.0035, 'e': 0.819140220812924}",20,0,-121.19906227765935,"{0: 8, 1: 2, 2: 8, 3: 2, 4: 0}",0
59,False,"{'a': 0.0035, 'e': 0.8162782414256099}",30,0,-232.1906375955645,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
60,False,"{'a': 0.0035, 'e': 0.8134262614569611}",20,0,-124.18670641990167,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
61,False,"{'a': 0.0035, 'e': 0.8105842459701871}",35,0,-42.118865296540314,"{0: 25, 1: 5, 2: 5, 3: 0, 4: 0}",0
62,False,"{'a': 0.0035, 'e': 0.8077521601505628}",25,0,-103.85851861574395,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
63,False,"{'a': 0.0035, 'e': 0.8049299693050015}",30,0,-24.163249540806014,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
64,False,"{'a': 0.0035, 'e': 0.8021176388616299}",20,0,-62.55535197882243,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
65,False,"{'a': 0.0035, 'e': 0.7993151343693651}",25,0,-128.82499446889707,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
66,False,"{'a': 0.0035, 'e': 0.7965224214974919}",30,0,-166.84881293291951,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
67,False,"{'a': 0.0035, 'e': 0.7937394660352427}",20,0,-1.7028834411980958,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
68,False,"{'a': 0.0035, 'e': 0.7909662338913784}",25,0,-99.55885348634426,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
69,False,"{'a': 0.0035, 'e': 0.7882026910937704}",25,0,-120.34647987563432,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
70,False,"{'a': 0.0035, 'e': 0.785448803788985}",30,6,-146.09337835314366,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 3}",1
71,False,"{'a': 0.0035, 'e': 0.7827045382418681}",20,0,-79.79873135936572,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
72,False,"{'a': 0.0035, 'e': 0.7799698608351326}",25,8,-58.51297157574682,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
73,False,"{'a': 0.0035, 'e': 0.7772447380689461}",25,0,-66.6170715475217,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
74,False,"{'a': 0.0035, 'e': 0.7745291365605206}",25,8,23.752291584894035,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.0035, 'e': 0.7718230230437034}",30,0,-138.71398545517957,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
76,False,"{'a': 0.0035, 'e': 0.7691263643685705}",20,13,-51.62298397631972,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 1}",1
77,False,"{'a': 0.0035, 'e': 0.7664391275010192}",25,0,-136.81428410056944,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
78,False,"{'a': 0.0035, 'e': 0.7637612795223642}",30,0,-206.79770537982702,"{0: 17, 1: 5, 2: 4, 3: 0, 4: 4}",0
79,False,"{'a': 0.0035, 'e': 0.7610927876289343}",25,0,-41.91016876569113,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
80,False,"{'a': 0.0035, 'e': 0.7584336191316705}",30,0,-126.70748113946743,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
81,False,"{'a': 0.0035, 'e': 0.7557837414557255}",25,0,-56.15418099981112,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
82,False,"{'a': 0.0035, 'e': 0.7531431221400645}",30,0,-217.77458367296433,"{0: 16, 1: 4, 2: 4, 3: 3, 4: 3}",0
83,False,"{'a': 0.0035, 'e': 0.750511728837068}",30,0,-143.06816600996117,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
84,False,"{'a': 0.0035, 'e': 0.747889529312135}",20,0,-152.67915644682085,"{0: 8, 1: 3, 2: 5, 3: 3, 4: 1}",0
85,False,"{'a': 0.0035, 'e': 0.7452764914432887}",30,8,-145.85470227100083,"{0: 13, 1: 2, 2: 2, 3: 3, 4: 2}",1
86,False,"{'a': 0.0035, 'e': 0.7426725832207823}",30,0,-9.098608571401693,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
87,False,"{'a': 0.0035, 'e': 0.7400777727467076}",20,0,-115.8687166699769,"{0: 13, 1: 3, 2: 0, 3: 2, 4: 2}",0
88,False,"{'a': 0.0035, 'e': 0.737492028234604}",20,9,-13.180275238604738,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
89,False,"{'a': 0.0035, 'e': 0.7349153180090687}",25,0,-123.06780131698004,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
90,False,"{'a': 0.0035, 'e': 0.7323476105053693}",35,0,-156.87563003855615,"{0: 23, 1: 4, 2: 4, 3: 2, 4: 2}",0
91,False,"{'a': 0.0035, 'e': 0.7297888742690568}",20,7,15.090456765119328,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.0035, 'e': 0.7272390779555802}",35,0,-191.66246597657553,"{0: 21, 1: 3, 2: 6, 3: 3, 4: 2}",0
93,False,"{'a': 0.0035, 'e': 0.7246981903299029}",25,0,-76.82836111773987,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",1
94,False,"{'a': 0.0035, 'e': 0.7221661802661196}",20,0,-42.425729727742905,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
95,False,"{'a': 0.0035, 'e': 0.7196430167470754}",20,0,-97.90082668072309,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
96,False,"{'a': 0.0035, 'e': 0.7171286688639856}",20,4,-53.80209310963038,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 0}",1
97,False,"{'a': 0.0035, 'e': 0.7146231058160573}",25,8,-129.42350453488893,"{0: 8, 1: 1, 2: 6, 3: 0, 4: 2}",1
98,False,"{'a': 0.0035, 'e': 0.7121262969101118}",30,0,-85.74928580603053,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
99,False,"{'a': 0.0035, 'e': 0.7096382115602087}",30,0,-108.29386237807874,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
100,False,"{'a': 0.0035, 'e': 0.7071588192872713}",20,0,-49.66529998625009,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
101,False,"{'a': 0.0035, 'e': 0.7046880897187134}",25,6,-92.03665831605372,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 1}",1
102,False,"{'a': 0.0035, 'e': 0.7022259925880668}",20,0,-125.1731360307981,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
103,False,"{'a': 0.0035, 'e': 0.699772497734611}",20,0,-96.52879991786372,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
104,False,"{'a': 0.0035, 'e': 0.6973275751030032}",25,6,-67.15782576102728,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
105,False,"{'a': 0.0035, 'e': 0.6948911947429106}",20,0,1.6387183979414481,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
106,False,"{'a': 0.0035, 'e': 0.6924633268086434}",35,0,-182.81352174808538,"{0: 17, 1: 11, 2: 3, 3: 2, 4: 2}",0
107,False,"{'a': 0.0035, 'e': 0.690043941558789}",25,6,-29.214839535086544,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
108,False,"{'a': 0.0035, 'e': 0.6876330093558478}",20,0,-159.0287711938015,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
109,False,"{'a': 0.0035, 'e': 0.6852305006658703}",30,0,-97.4693221899563,"{0: 18, 1: 4, 2: 6, 3: 2, 4: 0}",0
110,False,"{'a': 0.0035, 'e': 0.6828363860580948}",20,0,-15.359262472787702,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
111,False,"{'a': 0.0035, 'e': 0.6804506362045877}",25,1,0.04159923548919231,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
112,False,"{'a': 0.0035, 'e': 0.6780732218798831}",20,0,-88.33835292188247,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
113,False,"{'a': 0.0035, 'e': 0.675704113960626}",20,0,-48.295375889165825,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
114,False,"{'a': 0.0035, 'e': 0.6733432834252149}",30,19,-7.020422476494922,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
115,False,"{'a': 0.0035, 'e': 0.6709907013534459}",25,0,-165.9484108542867,"{0: 16, 1: 4, 2: 1, 3: 0, 4: 4}",0
116,False,"{'a': 0.0035, 'e': 0.6686463389261594}",20,5,-32.317064374108895,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
117,False,"{'a': 0.0035, 'e': 0.6663101674248864}",25,0,-126.49765880260308,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 3}",0
118,False,"{'a': 0.0035, 'e': 0.6639821582314965}",20,0,-45.770262065236174,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
119,False,"{'a': 0.0035, 'e': 0.6616622828278483}",25,4,-80.90471227261223,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 1}",1
120,False,"{'a': 0.0035, 'e': 0.6593505127954391}",25,0,-31.254001391271792,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
121,False,"{'a': 0.0035, 'e': 0.6570468198150567}",25,0,-94.00758200463464,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
122,False,"{'a': 0.0035, 'e': 0.6547511756664338}",25,0,-159.31601606885542,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
123,False,"{'a': 0.0035, 'e': 0.6524635522279004}",20,0,-176.16141849587007,"{0: 11, 1: 3, 2: 1, 3: 2, 4: 3}",0
124,False,"{'a': 0.0035, 'e': 0.6501839214760412}",20,12,-7.872773184102512,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
125,False,"{'a': 0.0035, 'e': 0.6479122554853506}",35,17,-69.35844280045123,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 1}",1
126,False,"{'a': 0.0035, 'e': 0.645648526427892}",20,5,-12.324796679235712,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
127,False,"{'a': 0.0035, 'e': 0.6433927065729562}",25,15,7.417243416990539,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.0035, 'e': 0.6411447682867216}",20,0,-29.731506784737117,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
129,False,"{'a': 0.0035, 'e': 0.6389046840319162}",20,0,-86.45178487734067,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
130,False,"{'a': 0.0035, 'e': 0.6366724263674798}",35,0,-75.80977518366204,"{0: 25, 1: 3, 2: 5, 3: 2, 4: 0}",0
131,False,"{'a': 0.0035, 'e': 0.6344479679482282}",20,0,-47.570817076606254,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
132,False,"{'a': 0.0035, 'e': 0.6322312815245178}",20,11,-47.55312911887768,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
133,False,"{'a': 0.0035, 'e': 0.6300223399419123}",20,0,-154.20115671497567,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
134,False,"{'a': 0.0035, 'e': 0.6278211161408496}",20,0,-72.74181980303692,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
135,False,"{'a': 0.0035, 'e': 0.6256275831563107}",30,0,-135.67613724476726,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
136,False,"{'a': 0.0035, 'e': 0.623441714117489}",20,0,-90.75750039654294,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
137,False,"{'a': 0.0035, 'e': 0.6212634822474616}",25,0,-65.55837874953538,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
138,False,"{'a': 0.0035, 'e': 0.6190928608628609}",25,0,-131.5225231957137,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
139,False,"{'a': 0.0035, 'e': 0.6169298233735474}",25,0,-95.63160935202251,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
140,False,"{'a': 0.0035, 'e': 0.6147743432822852}",20,0,-116.85754301841523,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
141,False,"{'a': 0.0035, 'e': 0.6126263941844161}",25,0,-106.36172502331378,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
142,False,"{'a': 0.0035, 'e': 0.6104859497675367}",20,10,-41.8862964487937,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
143,False,"{'a': 0.0035, 'e': 0.6083529838111763}",25,0,-66.29477391978652,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
144,False,"{'a': 0.0035, 'e': 0.606227470186475}",30,0,-123.85376764118945,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
145,False,"{'a': 0.0035, 'e': 0.6041093828558647}",20,13,-30.07130378776543,"{0: 4, 1: 1, 2: 1, 3: 1, 4: 0}",1
146,False,"{'a': 0.0035, 'e': 0.6019986958727488}",30,0,-160.81088249867938,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
147,False,"{'a': 0.0035, 'e': 0.5998953833811855}",25,0,-74.77894837756385,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
148,False,"{'a': 0.0035, 'e': 0.5977994196155705}",25,0,-48.95920521617383,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
